X,Y,OBJECTID,DeviceId,DeviceRef,DeviceName,DeviceText,SubBuildingName,BuildingName,BuildingNumber,Thoroughfare,Street,DoubDep_Locality,Dep_Locality,PostTown,County,PostCode,UPRN,LocationShDesc,LocationLgDesc,Manufacturer,Model,PublishStatusID,DateCreated,DateUpdated,Attribution,OwnOrgName,OwnSchemeCode,OwnWebsite,OwnTelephoneNo,CtlOrgName,CtlSchemeCode,CtlWebsite,CtlTelephoneNo,Open24Hours,DeviceNetworks,DeviceStatus,PublishStatus,DeviceValidated,Moderated,LastUpdated,LastUpdatedBy,PaymentReq,PaymentDet,SubsRequired,SubsDetails,ParkingFees,ParkingFeesDet,ParkingFeesUrl,AccRestrict,AccRestrictDet,PhysRestrict,PhysRestrictText,OnStreet,LocationType,Bearing,Access24Hours,Easting,Northing,Latitude,Longitude
361579.4217,178161.9384,33,787892b7477cdd5f0316d324096062b1,60432/33/34,Hewlett Packard Bristol Office 1,Business Car Park,,,,Longdown Avenue,,,Filton,Patchway,South Gloucestershire,BS34 8QZ,,Longdown Avenue,,,,1,2015/02/23 17:23:10+00,2015/10/16 11:15:51+00,Source West,South Gloucestershire Council,O173,http://www.southglos.gov.uk,01454 868004,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,Y,2015/10/16 11:15:51+00,Source West,No,,Yes,,No,,,Yes,Private Parking Only,No,,No,Other,,No,361579.42171663,178161.9383562,51.501078,-2.554901
366892.1646,178102.763800001,34,9508b63363edf1a794c281a60569430a,SRC_WEST60451,Bristol and Bath Science Park 1,Car Park,,,,Dirac Crescent ,Emersons Green,,Emersons Green,Bristol,City of Bristol,BS16 7FR,,Dirac Cresecent ,Located in the main building car park opposite motorbike parking,,,1,2015/02/23 17:23:10+00,2015/10/16 11:13:45+00,Source West,Bristol and Bath Science Park,O64,http://www.bbsp.co.uk,0117 370 7700,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,Y,2015/10/16 11:13:45+00,Source West,Yes,Rapid chargers require a fee £4:50 for the first hour £5:00 for each additional hour.,Yes,£20 per annum for RFiD card,No,,,Yes,Private Parking Only,No,,No,Workplace car park,,No,366892.16457676,178102.76382319,51.500883,-2.478359
366904.3948,178104.7971,35,4d392f89bd956bccb78ac0609dd8514a,60421/22/23,Bristol and Bath Science Park 2,Private business car park,,,,,Dirac Crescent ,,Emersons Green,Bristol,City of Bristol,BS16 7FR,,Dirac Crescent,,,,1,2015/02/23 17:23:10+00,2016/02/26 13:33:19+00,Source West,Bristol and Bath Science Park,O64,http://www.bbsp.co.uk,0117 370 7700,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,Y,2016/02/26 13:33:19+00,Source West,No,,Yes,,No,,,Yes,Private Parking Only,No,,No,Workplace car park,,No,366904.39476298,178104.79706627,51.500902,-2.478183
358839.3942,169736.489800001,36,8f028dba0fa506bbdca297e5fe9d781c,SRC_WEST60428,Knowle West Media Centre,Private business car park,,Knowle West Media Centre,66A,Leinster Avenue,,,,Bristol,City of Bristol,BS4 1NL,,Leinster Avenue,,,,1,2015/02/23 17:23:10+00,2015/10/19 09:12:49+00,Source West,Knowle West Media Centre,O120,http://kwmc.org.uk,0117 903 0444,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,Y,2015/09/03 09:14:35+00,NCR Admin,No,,Yes,£20 per annum for RFiD card,No,,,No,,No,,No,Workplace car park,,No,358839.39423195,169736.48977636,51.425131,-2.59339
366751.446,154219.0769,37,e4b39d8e0a48a270346f5c927775af8e,SRC_WEST60463,South Wansdyke Sports Centre,Publicly accessable Car park,,,,Gullock Tyning,Midsomer Norton,,Midsomer Norton,Radstock,Bath and North East Somerset,BA3 2UG,,Rackvernal Road,,,,1,2015/02/23 17:23:10+00,2015/09/03 09:19:06+00,Source West,BANES Council,O54,http://www.bathnes.gov.uk,01225 394041,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,Y,2015/09/03 09:19:06+00,NCR Admin,No,,Yes,£20 per annum for RFiD card,No,,,No,,No,,No,Leisure centre,,No,366751.44597726,154219.07689659,51.286126,-2.478142
356897.1139,174145.215700001,38,1125e6736b4496f989800f86e93a812f,60416 / 60419,Bristol Zoo,Private Organisational car park,,Bristol Zoo Gardens,,,Clifton Down Road,,Clifton,Bristol,City of Bristol,BS8 3HA,,Clifton Down,"Charge points are located within Bristol Zoo Gardens North Car Park, off Clifton Down Road, outside the maintenance gates",,,1,2015/02/23 17:23:10+00,2015/10/19 09:09:11+00,Source West,Bristol Zoo,O66,http://www.bristolzoo.org.uk,0117 974 7399,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,Yes,Source West,Out of service,Published,0,N,,,No,,Yes,,No,,,No,,Yes,,No,Other,,Yes,356897.11387028,174145.21572924,51.464625,-2.621863
356897.1139,174145.215700001,39,da254751982771587fcd0ece7845f7dc,SRC_WEST60418,Bristol Zoo,Public Organisational Car park,,Bristol Zoo Gardens,,Clifton Down,,,Clifton,Bristol,City of Bristol,BS8 3HA,,Clifton Down,,,,1,2015/02/23 17:23:10+00,2015/10/19 09:07:57+00,Source West,Bristol Zoo,O66,http://www.bristolzoo.org.uk,0117 974 7399,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,Out of service,Published,0,Y,2015/09/02 15:45:54+00,NCR Admin,No,,Yes,£20 per annum for RFiD card,No,,,No,,No,,No,Public car park,,No,356897.11387028,174145.21572924,51.464625,-2.621863
357425.8119,171673.5745,40,6845d16bd57c92ee3d9642b16f256cee,SRC_WEST60492,Tobacco Factory,Publicly accessible Car Park,,,279,North Street,Raleigh Road,,Southville,Bristol,City of Bristol,BS3 1TF,,Raleigh Road,Private Car Park,,,1,2015/02/23 17:23:10+00,2015/10/16 13:46:09+00,Source West,The Tobacco Factory,O188,http://www.tobaccofactory.com,0117 963 0936,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,Y,2015/10/16 13:46:09+00,Source West,No,,Yes,£20 per annum for RFiD card,No,,,Yes,Private Parking - Customers only,No,,No,Retail car park,,No,357425.81189743,171673.57449115,51.442442,-2.613954
359289.6903,172825.5156,41,b97888a4e999fc77272f5c07cb8a6af5,60417 / 60462,Avon Fire and Rescue,Organisational Car Park,,,,,Temple Back ,,,Bristol,City of Bristol,BS1 6EU,,Temple Back,,,,1,2015/02/23 17:23:10+00,2015/10/16 13:49:18+00,Source West,Avon Fire and Rescue,O52,http://www.avonfire.gov.uk,01179 262061,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,Y,2015/10/16 13:49:18+00,Source West,No,,Yes,,No,,,Yes,Private Parking Only,No,,No,Other,,No,359289.69027447,172825.51557086,51.452937,-2.58727
362014.3649,179239.9454,42,a1fe010a1683665621f8aa7f11bbcce7,SRC_WEST60473,Friends Life Centre,,,Friends Life Centre,,Brierly Furlong,Stoke Gifford,,Stoke Gifford,Patchway,South Gloucestershire,BS34 8SW,,Brierley Furlong ,,,,1,2015/02/23 17:23:10+00,2015/10/16 13:52:59+00,Source West,Friends Life,O99,https://www.friendslife.com,0117 989 9000,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,Yes,Source West,In service,Published,0,Y,2015/10/16 13:52:59+00,Source West,No,,Yes,£20 per annum for RFiD card,No,,,Yes,Private Parking Only,No,,No,Workplace car park,,Yes,362014.36492155,179239.94536598,51.5108,-2.548752
351798.6081,169515.2106,43,383a0eb4986607d60f4b3bfd30e57244,60475/ 60476,Harmsen Tilney Shane,Private business car park,,,3,Farleigh Court,Old Weston Road,,Flax Bourton,"Backwell, Nailsea",North Somerset,BS48 1UR,,Old Weston Road,,,,1,2015/02/23 17:23:10+00,2015/10/16 13:53:44+00,Source West,Harmsen Tilney Shane,O107,http://www.harmsentilneyshane.com,01275 465 200,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,Y,2015/10/16 13:53:44+00,Source West,No,,Yes,,No,,,Yes,Private Parking Only,No,,No,Other,,No,351798.60808754,169515.21058318,51.422584,-2.694619
344807.548,175326.5999,44,fb8df82515d15ad17e5ce6a748c56aec,Police1,The Police (Portishead HQ),Avon & Somerset Police Authority,,Police HQ,,,Valley Road,,Portishead,Portishead,North Somerset,BS20 8JJ,,Valley Road,Private organisational car park,,,1,2015/02/23 17:23:10+00,2015/10/16 13:54:17+00,Source West,Avon & Somerset Police Authority,O51,https://www.avonandsomerset.police.uk,101,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,Y,2015/10/16 13:54:17+00,Source West,No,,Yes,,No,,,Yes,Private Parking Only,Yes,Behind barrier.,No,Workplace car park,,No,344807.54796018,175326.59993606,51.474194,-2.796063
358267.1324,172797.2443,45,2c28c158158420634d46f24306253924,60514/60515,City Hall 1,This is a Private Car park. No Public Access. Need Charge Your Car or Source West membership RFID card,,City Hall,,,College Green,,,Bristol,City of Bristol,BS1 5TR,,Private Car Park,Private Car Park,,,1,2015/03/31 08:34:20+00,2016/02/26 13:37:37+00,Source West,Bristol City Council,O65,http://www.bristol.gov.uk,0117 922 2100,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,Out of service,Published,0,Y,2016/02/26 13:37:37+00,Source West,No,,Yes,,No,,,Yes,Private Parking Only - BCC Employees,Yes,Behind barrier.,No,Other,,No,358267.13237264,172797.24426829,51.452608,-2.601982
358267.1324,172797.2443,46,4175883acf83089135ff7acd62567221,60516/60517,City Hall 2,This is a Private site. No Public Access. Need a Charge Your Car or Source West RFID card to access.,,City Hall,,,College Green,,,Bristol,City of Bristol,BS1 5TR,,Private Car Park,Private car park,,,1,2015/03/31 08:39:04+00,2016/02/26 13:37:55+00,Source West,Bristol City Council,O65,http://www.bristol.gov.uk,0117 922 2100,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,Out of service,Published,0,Y,2016/02/26 13:37:55+00,Source West,No,,Yes,,No,,,Yes,Private Parking Only - BCC Employees,Yes,Behind barrier.,No,Other,,No,358267.13237264,172797.24426829,51.452608,-2.601982
358267.1324,172797.2443,47,f6ea5bbfb60747c44de83d0ed40ad1ce,60518/60519,City Hall 3,This is a Private site. No Public Access. Need Charge Your Car or Source West RFID card to access.,,City Hall,,,College Green,,,Bristol,City of Bristol,BS1 5TR,,Private Car Park,Private car park,,,1,2015/03/31 08:45:27+00,2016/02/26 13:38:13+00,Source West,Bristol City Council,O65,http://www.bristol.gov.uk,0117 922 2100,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,Out of service,Published,0,Y,2016/02/26 13:38:13+00,Source West,No,,Yes,,No,,,Yes,Private Parking Only - BCC Employees,Yes,Behind barrier.,No,Other,,No,358267.13237264,172797.24426829,51.452608,-2.601982
360653.0556,174648.0767,48,14e891bef3193505ed74f24135475387,60508/60509,Bristol City Council - Pest Control,This is a Private Car Park. No Public Access. Need Charge Your Car or Source West RFID card to access,,Eastville Depot,,,New Stadium Road,,Eastville,Bristol,City of Bristol,BS5 6NL,,Private Car Park,Private Car Park,,,1,2015/03/31 08:51:10+00,2015/10/16 13:57:25+00,Source West,Bristol City Council,O65,http://www.bristol.gov.uk,0117 922 2100,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,Y,2015/10/16 13:57:25+00,Source West,No,,Yes,,No,,,Yes,Private Parking Only - BCC Employees,Yes,Behind gate.,No,Other,,No,360653.05562329,174648.07667049,51.469421,-2.567853
361328.1194,171563.2412,49,a39256a0972490978df0b4d85c5736be,60500/60501,Bristol City Council - Sandy Park 1,This is a Private Site. No Public Access. Need Charge Your Car or Source West RFID card for access.,,Sandy Park,,,Sandy Park Road,,Brislington,Bristol,City of Bristol,BS4 3NZ,,Private Car Park,Private Car Park,,,1,2015/03/31 08:56:11+00,2015/10/16 13:57:44+00,Source West,Bristol City Council,O65,http://www.bristol.gov.uk,0117 922 2100,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,Y,2015/10/16 13:57:44+00,Source West,No,,Yes,,No,,,Yes,Private Parking Only - BCC Employees,Yes,,No,Other,,No,361328.11944362,171563.24122547,51.441731,-2.557797
361328.1194,171563.2412,50,63ba327b26344b5f629861defddc2099,60502/60503,Bristol City Council - Sandy Park 2,This is a private site. No Public Access. Need a Charge Your Car or Source West RFID card to access,,Sandy Park,,,Sandy Park Road,,Brislington,Bristol,City of Bristol,BS4 3NZ,,Private Car Park,Private car park,,,1,2015/03/31 08:59:13+00,2015/10/16 13:58:12+00,Source West,Bristol City Council,O65,http://www.bristol.gov.uk,0117 922 2100,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,Y,2015/10/16 13:58:12+00,Source West,No,,Yes,,No,,,Yes,Private Parking Only - BCC Employees,Yes,,No,Other,,No,361328.11944362,171563.24122547,51.441731,-2.557797
359331.1485,172448.151900001,51,f3ade07c95869d169f835b4edf163cf8,60504/60505,Temple Street 1,This is a private site. No Public Access. Need a Charge Your Car or Source West RFID card to access.,,,100,,Temple Street,,,Bristol,City of Bristol,BS1 6HT,,Private Car Park,Private Car Park,,,1,2015/03/31 09:02:26+00,2015/10/16 13:59:13+00,Source West,Bristol City Council,O65,http://www.bristol.gov.uk,0117 922 2100,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,Y,2015/10/16 13:59:13+00,Source West,No,,Yes,,No,,,Yes,Private Parking Only - BCC Employees,Yes,,No,Other,,No,359331.14846131,172448.15193319,51.449547,-2.58663
359331.1485,172448.151900001,52,b4ed71f9558ece5011c54704204713c6,60506/60507,Temple Street 2,This is a private site. No Public Access. Need Charge Your Car or Source West RFID card for access.,,,100,,Temple Street,,,Bristol,City of Bristol,BS1 6HT,,Private Car Park,Private Car Park,,,1,2015/03/31 09:05:49+00,2015/10/16 13:59:27+00,Source West,Bristol City Council,O65,http://www.bristol.gov.uk,0117 922 2100,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,Y,2015/10/16 13:59:27+00,Source West,No,,Yes,,No,,,Yes,Private Parking Only - BCC Employees,Yes,,No,Other,,No,359331.14846131,172448.15193319,51.449547,-2.58663
358510.1086,172581.154999999,53,8a7a2a135d4d237e650116bc579d0d08,60520/60521,Bordeaux Quay,This is a private site. No Public Access. Need Charge Your Car or Source West RFID card for access.,,V-Shed,,,Canons Way,,,Bristol,City of Bristol,BS1 5UH,,Private Site,Private Site,,,1,2015/03/31 09:10:31+00,2015/10/16 14:00:27+00,Source West,Bordeaux Quay,O58,http://www.bordeaux-quay.co.uk,0117 943 1200,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,Y,2015/10/16 14:00:27+00,Source West,No,,Yes,,No,,,Yes,Private Parking Only ,Yes,,No,Other,,No,358510.10855317,172581.15500186,51.450683,-2.59846
357850.1263,173640.1669,54,22d5d332428968f85ded9ffec389686c,60510/60511,BBC,This is a private site. No Public Access. Need Charge Your Car or Source West RFID card for access.,,Broadcasting House,,,Whiteladies Road,,,Bristol,City of Bristol,BS8 2LR,,Private Car Park,Private Car Park,,,1,2015/03/31 09:18:21+00,2015/10/16 14:01:13+00,Source West,BBC,O56,http://www.bbc.co.uk,0117 973 2211,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,Y,2015/10/16 14:01:13+00,Source West,No,,Yes,,No,,,Yes,Private Parking Only ,Yes,Behind barrier.,No,Other,,No,357850.12627439,173640.16685646,51.460156,-2.608084
350492.2857,165443.252499999,55,c13de83d17f80a6f7f70c8cac70bca85,60512/60513,Bristol Airport,,,Bristol Airport,,,North Side Road,,,"Backwell, Nailsea",North Somerset,BS48 3DY,,North Side Road,Short stay Car Park Row 7,,,1,2015/03/31 09:22:02+00,2016/02/26 13:40:45+00,Source West,Bristol Airport,O63,http://www.bristolairport.co.uk,0871 334 4450,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,Y,2016/02/26 13:40:45+00,Source West,No,,Yes,,No,,,Yes,Airport customers only,No,,No,Retail car park,,No,350492.28568242,165443.25254922,51.38586,-2.712836
362721.8269,170041.368799999,56,c68e180dfd52ae72565d7b8b8c487a2c,60458,Brislington Park & Ride 2,Publicly accessible car park,,,515-517,Stockwood Road,,,Bristol,Bristol,City of Bristol,BS4 5LR,,Brislington Park and Ride Car Park,Located near the Stockwood Road entrance of the Park & Ride.,,,1,2015/05/15 08:43:52+00,2016/06/03 09:05:30+00,Source West,Bristol City Council,O65,http://www.bristol.gov.uk,0117 922 2100,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,Y,2016/06/03 09:05:29+00,Source West,Yes,Rapid chargers require a fee £4:50 for the first hour £5:00 for each additional hour.,Yes,£20 per annum for RFiD card,No,,,No,,No,,No,Park & Ride site,,No,362721.82690295,170041.36884008,51.428141,-2.537584
360409.7894,182824.7784,57,63a73899c69371bb22c6f3b279442453,SRC_WEST60527,Aztec West Business Park,Publicly accessible car park,,Aztec West Business Park,220,Aztec West,Park Avenue,,Almondsbury,Almondsbury,South Gloucestershire,BS32 4TD,,Aztec Centre,,,,1,2015/05/15 09:38:56+00,2015/10/16 14:06:27+00,Source West,South Gloucestershire Council,O173,http://www.southglos.gov.uk,01454 868004,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,Y,2015/10/16 14:06:26+00,Source West,Yes,,Yes,£20 per annum for RFiD card,No,,,No,,No,,No,Workplace car park,,No,360409.78940301,182824.77844556,51.542921,-2.572277
362410.1808,179664.180199999,58,59e51aa065e7708d5d5031425cd0fe5a,400_10386,First Group Bristol Parkway Station,,,,,Stoke Gifford,,,,Patchway,South Gloucestershire,BS34 8PU,,,,GE Industrial,Durastation,1,2015/07/03 11:01:42+00,2015/07/03 11:01:42+00,First Group,First Group,FIRSTGRP,http://www.chargepointservices.co.uk,020 7917 6057,Equans EV Solutions,C222,https://www.equans.co.uk/ev-solutions,02035984087,,First Group,In service,Published,0,N,,,No,,No,,Yes,Check site for details,,No,,No,,No,Public car park,,No,362410.18083542,179664.1802425,51.514641,-2.543094
365551.9942,185949.962099999,59,a76a25b08df9964728e96bc8c8720e5d,60467,Memorial Woodlands,,,Memorial Woodlands,Memorial Woodlands,Earthcott Road,,,,Alveston,South Gloucestershire,BS35 3TA,,,,DBT,,1,2015/08/24 11:17:43+00,2015/08/24 11:17:43+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Public car park,,No,365551.99416653,185949.96205435,51.571359,-2.498436
359524.1552,172293.232999999,60,68f72ce18fdbdc6aec6f299eb6dc8cf4,NCRA1,Temple Gate Car Park 1,,,,,Chatterton Square,Temple Gate,,,Bristol,City of Bristol,BS1 6PL,,,,,,1,2015/10/13 12:01:00+00,2016/02/26 13:42:15+00,Source West,Bristol City Council,O65,http://www.bristol.gov.uk,0117 922 2100,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,Y,2016/02/26 13:42:15+00,Source West,Yes,,Yes,£20 per annum for RFiD card,No,,,No,,No,,No,Workplace car park,,No,359524.15517998,172293.2330292,51.448168,-2.583835
358476.8728,173054.658399999,61,00952df30217238f014249cc730f600d,NCRA2,Trenchard Street Car Park 2,,,,18,Trenchard Street,Lodge Street,,,Bristol,City of Bristol,BS1 5AN,,,,,,1,2015/10/13 12:13:23+00,2015/10/16 14:09:47+00,Source West,Bristol City Council,O65,http://www.bristol.gov.uk,0117 922 2100,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,Y,2015/10/16 14:09:47+00,Source West,No,,Yes,£20 per annum for RFiD card,No,,,No,,No,,No,Public car park,,No,358476.87281031,173054.65839347,51.454938,-2.598994
358481.4009,173056.0671,62,6fdf51ecb22f365cc01cbf187ce3353f,NCRA3,Trenchard Street Car Park 3,,,,18,Trenchard Street,Lodge Street,,,Bristol,City of Bristol,BS1 5AN,,,,,,1,2015/10/13 12:15:06+00,2015/10/16 14:10:00+00,Source West,Bristol City Council,O65,http://www.bristol.gov.uk,0117 922 2100,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,Y,2015/10/16 14:09:59+00,Source West,No,,Yes,£20 per annum for RFiD card,No,,,No,,No,,No,Public car park,,No,358481.40091866,173056.06711636,51.454951,-2.598929
358480.643,173056.8519,63,aa0c1c360585020e8fb2d9f34fa25e7b,NCRA4,Trenchard Street Car Park 4,,,,18,Trenchard Street,Lodge Street,,,Bristol,City of Bristol,BS1 5AN,,,,,,1,2015/10/13 12:17:34+00,2015/10/16 14:10:23+00,Source West,Bristol City Council,O65,http://www.bristol.gov.uk,0117 922 2100,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,Y,2015/10/16 14:10:23+00,Source West,No,,Yes,£20 per annum for RFiD card,No,,,No,,No,,No,Public car park,,No,358480.64299288,173056.85185106,51.454958,-2.59894
352306.2337,177139.183700001,64,6cc14668d720ff3088c3e2325745080c,NCRA5,Portway Park & Ride 2,,,,A4,Portway,,,,Bristol,City of Bristol,BS11 9QE,,,,,,1,2015/10/13 13:03:22+00,2015/10/19 09:27:21+00,Source West,Bristol City Council,O65,http://www.bristol.gov.uk,0117 922 2100,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,N,,,Yes,Rapid chargers require a fee £4:50 for the first hour £5:00 for each additional hour.,Yes,£20 per annum for RFiD card,No,,,No,,No,,No,Park & Ride site,,No,352306.2336597,177139.18372125,51.491174,-2.68835
352269.8887,177077.1274,65,6b41983a549b318f1b091e6b4fa0fa7b,NCRA6,Portway Park & Ride 3,,,,A4,Portway,,,,Bristol,City of Bristol,BS11 9QE,,,,,,1,2015/10/13 13:04:54+00,2015/10/19 09:28:44+00,Source West,Bristol City Council,O65,http://www.bristol.gov.uk,0117 922 2100,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,N,,,Yes,Rapid chargers require a fee £4:50 for the first hour £5:00 for each additional hour.,Yes,£20 per annum for RFiD card,No,,,No,,No,,No,Park & Ride site,,No,352269.88871364,177077.12735985,51.490613,-2.688865
377540.2193,164498.456700001,66,8a306f2db0884449e23513293157281f,BathUni2,University of Bath East Car Park 2,,,,,Convocation Avenue,,,,Bath,Bath and North East Somerset,BA2 7PB,,,,,,1,2015/10/13 13:11:20+00,2015/10/16 14:14:28+00,Source West,University of Bath,O194,http://www.bath.ac.uk,01225 383232,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,Y,2015/10/16 14:14:28+00,Source West,No,,Yes,£20 per annum for RFiD card,No,,,No,,No,,No,Educational establishment,,No,377540.21934402,164498.45665369,51.379085,-2.324092
377526.787,164498.516100001,67,df1f1c03475467ef2a19d8f14bf5f969,BathUni3,University of Bath East Car Park 3,,,,,Convocation Avenue,,,,Bath,Bath and North East Somerset,BA2 7PB,,,,,,1,2015/10/13 13:12:37+00,2015/10/16 14:14:46+00,Source West,University of Bath,O194,http://www.bath.ac.uk,01225 383232,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,Y,2015/10/16 14:14:46+00,Source West,No,,Yes,£20 per annum for RFiD card,No,,,No,,No,,No,Educational establishment,,No,377526.78700167,164498.51606604,51.379085,-2.324285
357748.0851,173142.6494,68,93e834de5ae9c81bc0e429317ad399c1,NCRA44,West End Car Park 2,,,,,Berkeley Place,,,,Bristol,City of Bristol,BS8 1JX,,,,,,1,2015/10/13 15:23:46+00,2015/10/16 14:18:06+00,Source West,Bristol City Council,O65,http://www.bristol.gov.uk,0117 922 2100,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,357748.08510425,173142.64943566,51.455675,-2.609493
357739.0361,173132.3816,69,1edee226a3ec95d234dbb32fc8b782a2,NCRA45,West End Car Park 3,,,,25,Berkeley Place,,,,Bristol,City of Bristol,BS8 1JX,,,,,,1,2015/10/13 15:27:27+00,2015/10/16 14:18:20+00,Source West,Bristol City Council,O65,http://www.bristol.gov.uk,0117 922 2100,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,357739.03612724,173132.38162397,51.455582,-2.609622
361639.2613,178153.253900001,70,21764f5da802b25622831976f1619aa4,NCRA46,Hewlett Packard Bristol Office 2,,,,,Long Down Avenue,,,,Patchway,South Gloucestershire,BS34 8QZ,,,,,,1,2015/10/14 08:44:00+00,2015/10/16 14:19:05+00,Source West,South Gloucestershire Council,O173,http://www.southglos.gov.uk,01454 868004,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,Y,2015/10/16 14:19:05+00,Source West,No,,No,,No,,,Yes,Private Parking Only,No,,No,Other,,No,361639.26132414,178153.25392512,51.501004,-2.554038
361627.4358,178168.247300001,71,da08a103aa3d81d8832c98a1bc2bdb15,NCRA47,Hewlett Packard Bristol Office 3,,,,,Long Down Avenue,,,,Patchway,South Gloucestershire,BS34 8QZ,,,,,,1,2015/10/14 08:45:18+00,2015/10/16 14:19:26+00,Source West,South Gloucestershire Council,O173,http://www.southglos.gov.uk,01454 868004,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,Y,2015/10/16 14:19:26+00,Source West,No,,No,,No,,,Yes,Private Parking Only ,No,,No,Other,,No,361627.43575301,178168.247292,51.501138,-2.55421
362441.1787,179633.364700001,72,933bd65ac164fa84ebef0c17ae189b43,GP10200,Bristol Parkway Station,,,,Bristol Parkway Station,Stoke Gifford ,,,,Bristol,Avon,BS34 8PU,,,,APT,eVolve Post 22kw,1,2017/07/05 10:08:41+00,2020/01/06 14:45:34+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,C222,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,Y,2019/10/12 15:20:02+00,Deprecated 2,Yes,visit www.geniepoint.co.uk,No,,No,,visit www.geniepoint.co.uk,No,,No,,No,Public car park,,No,362441.17874687,179633.36467922,51.514366,-2.542644
